playlist_id,playlist_name,collection_date,playlist_type,track_position,track_name,track_uuid,collection_date_clean,artist_name,artist_id,label_name,label_type,track_date,track_genres,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,timeSignature,valence
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,39,Solitaire,0096f013-34ec-4126-a62f-f1929e07085e,2023-11-24 00:00:00+00:00,['WeRenoi'],['b95ebba3-b5e9-467a-afc2-1d148fc1d991'],"['All Points', 'Plata o Plomo', 'PLR']","['Believe', 'Other independent labels: ""Indie""', 'unknown']",2022-06-03T00:00:00+00:00,['hip-hop & rap'],0.24,0.77,0.74,0.0,1.0,0.1,-9.15,0.0,0.06,117.99,4.0,0.52
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,40,Lose Control,f6309a80-ad16-46e5-8872-4adb83659640,2023-11-24 00:00:00+00:00,['Teddy Swims'],['9716c908-7566-11e9-a1f2-e4434b2a4898'],['SWIMS Int'],['unknown'],2023-06-23T00:00:00+00:00,['pop'],0.2,0.56,0.6,0.0,9.0,0.1,-4.41,1.0,0.03,159.92,3.0,0.24
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,41,Nouvelles,b1282231-f08c-4cd9-b5c5-854a346a90d6,2023-11-24 00:00:00+00:00,['PLK'],['11e81bca-702e-7c9c-8ca6-a0369fe50396'],"['Enna Music', 'Panenka']","['unknown', 'Wagram']",2023-04-13T00:00:00+00:00,['hip-hop & rap'],0.01,0.54,0.66,0.0,11.0,0.11,-7.64,0.0,0.22,196.01,4.0,0.43
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,42,DIE,0ec15f62-cb25-4377-a641-d74931272f3d,2023-11-24 00:00:00+00:00,['Gazo'],['59a6ff7c-c650-11e8-9647-549f35141000'],"['Epic', 'BSB Productions']","['Sony', 'Self released']",2022-07-01T00:00:00+00:00,['hip-hop & rap'],0.23,0.7,0.63,0.0,8.0,0.12,-7.16,0.0,0.04,130.97,4.0,0.55
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,43,Urus,56e9258a-9aee-4350-bb22-331905d3f215,2023-11-24 00:00:00+00:00,['Favé'],['b2df8d40-6f00-4748-87d1-811a8d50c103'],"['Morning Glory Music', '109 Record']","['unknown', 'unknown']",2022-10-12T00:00:00+00:00,['hip-hop & rap'],0.05,0.7,0.76,0.0,11.0,0.08,-5.93,0.0,0.33,161.99,4.0,0.52
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,44,Avec Toi,99635886-a430-11e9-9d33-801844edfa71,2023-11-24 00:00:00+00:00,['Oboy'],['11e83fea-1052-7a50-8e05-aa1c026db3d8'],"['Syndicate', 'Perspective Production']","['Self released', 'unknown']",2019-07-12T00:00:00+00:00,['hip-hop & rap'],0.46,0.66,0.67,0.0,10.0,0.13,-5.93,0.0,0.03,92.48,4.0,0.38
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,45,Desire (with Sam Smith),8a7b5d78-fb44-4f18-b943-a011edbfab03,2023-11-24 00:00:00+00:00,"['Calvin Harris', 'Sam Smith']","['11e81bc3-e4fe-3604-af58-a0369fe50396', '11e81bc9-76a2-7f16-85ee-a0369fe50396']",['Sony'],['Sony'],2023-07-28T00:00:00+00:00,"['electronic', 'pop']",0.03,0.59,0.92,0.02,11.0,0.23,-5.43,0.0,0.05,140.01,4.0,0.51
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,46,CODE BARRE,25e612a0-4854-4fe4-b9c7-0bc275cdb0ac,2023-11-24 00:00:00+00:00,['Zexy Cursed'],['04405661-5c93-4eb4-ad40-9d65b2c35bf5'],['Plata o Plomo'],"['Other independent labels: ""Indie""']",2023-11-08T00:00:00+00:00,['hip-hop & rap'],0.34,0.52,0.85,0.0,11.0,0.09,-7.87,0.0,0.81,79.3,1.0,0.51
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,47,Le feu,0769daec-1620-49a1-b953-3ad07491d67a,2023-11-24 00:00:00+00:00,"['Vianney', 'Kendji Girac']","['11e81bc8-24e1-5b4e-b1c0-a0369fe50396', '11e81bd2-7d44-cc58-9bf4-a0369fe50396']",['K7g Productions'],"['Other independent labels: ""Indie""']",2022-11-10T00:00:00+00:00,['pop'],0.25,0.6,0.75,0.0,1.0,0.06,-4.16,1.0,0.06,88.01,4.0,0.56
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,48,Demain,ad625168-2928-4698-a8ec-d5a0a8484d7c,2023-11-24 00:00:00+00:00,['PLK'],['11e81bca-702e-7c9c-8ca6-a0369fe50396'],"['Enna Music', 'Panenka']","['unknown', 'Wagram']",2023-04-13T00:00:00+00:00,['hip-hop & rap'],0.27,0.73,0.68,0.0,1.0,0.12,-8.25,1.0,0.16,137.95,4.0,0.85
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,49,RUNAWAY,d55b0b55-1720-4128-a3ff-9b59d3df039b,2023-11-24 00:00:00+00:00,['OneRepublic'],['11e81bbe-04e9-df46-984f-a0369fe50396'],"['Interscope', 'Mosley']","['Universal', 'Other independent labels: ""Indie""']",2023-05-26T00:00:00+00:00,['pop'],0.03,0.62,0.68,0.0,3.0,0.08,-5.51,0.0,0.05,163.03,4.0,0.75
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24 00:00:00+00:00,Charts,50,Can't Hold Us,11e82703-8d2e-594a-a646-a0369fe50396,2023-11-24 00:00:00+00:00,"['Macklemore & Ryan Lewis', 'Macklemore', 'Ray Dalton', 'Ryan Lewis']","['11e81bc6-edf3-92c4-9ea5-a0369fe50396', '11e81bcc-9d54-2814-a5b5-a0369fe50396', '11e81bce-306c-93c4-8bb3-a0369fe50396', '11e81bd2-3d05-1cd8-b7fb-a0369fe50396']",['Macklemore'],['Self released'],2012-10-09T00:00:00+00:00,"['hip-hop & rap', 'rock']",0.03,0.63,0.93,0.0,2.0,0.1,-4.47,1.0,0.08,146.1,4.0,0.88
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,1,Petit génie,5c0b0187-6e00-4499-b310-36e730252d13,2023-12-01 00:00:00+00:00,"['Abou Debeing', 'Alonzo', 'Imen Es', 'lossa', 'Jungeli']","['11e81bc3-36f8-dd20-b110-a0369fe50396', '11e83fee-fd00-6e80-a1d4-a0369fe50396', '0252beae-eefb-11e8-91de-549f35161576', '775296e7-8085-4940-a168-33dc9ddbb2fe', 'bfef8fd6-6151-47bc-93f1-588230bac575']","['2054 Records', 'Fulgu Prod', 'Next Génération']","['unknown', 'Other independent labels: ""Indie""', 'unknown']",2023-08-04T00:00:00+00:00,['hip-hop & rap'],0.13,0.8,0.58,0.0,1.0,0.22,-5.93,0.0,0.24,126.05,4.0,0.97
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,2,Flashback,26fa55cf-b8bb-49f5-ac29-ff7cb535aa09,2023-12-01 00:00:00+00:00,"['Gazo', 'Favé']","['59a6ff7c-c650-11e8-9647-549f35141000', 'b2df8d40-6f00-4748-87d1-811a8d50c103']","['Morning Glory Music', '109 Record']","['unknown', 'unknown']",2023-09-15T00:00:00+00:00,['hip-hop & rap'],0.4,0.76,0.56,0.0,6.0,0.07,-6.93,0.0,0.08,141.97,4.0,0.73
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,3,Si No Estás,dcdf953d-d0b7-42f8-8dab-a30aaf19e066,2023-12-01 00:00:00+00:00,['iñigo quintero'],['4768fff2-bb58-437a-9c1d-be70a646dd0c'],['iñigo quintero'],['Self released'],2022-09-23T00:00:00+00:00,"['latin', 'pop', 'folk & traditional']",0.83,0.54,0.42,0.0,5.0,0.14,-8.72,1.0,0.03,98.22,4.0,0.52
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,4,LAISSE MOI,065bda79-ba47-41cb-b44f-487741dc2ab9,2023-12-01 00:00:00+00:00,['KeBlack'],['11e81bc8-7bb4-47b0-ac67-a0369fe50396'],['Dayeden'],['unknown'],2023-09-08T00:00:00+00:00,['hip-hop & rap'],0.46,0.77,0.72,0.0,10.0,0.13,-7.88,0.0,0.35,120.03,4.0,0.7
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,5,Casanova,be8682de-a811-4754-b310-9c816d3d6b56,2023-12-01 00:00:00+00:00,"['Soolking', 'Gazo']","['11e81bba-d00e-f2d2-a406-a0369fe50396', '59a6ff7c-c650-11e8-9647-549f35141000']",['Pandor Music'],['unknown'],2023-07-06T00:00:00+00:00,"['hip-hop & rap', 'r&b, funk & soul']",0.68,0.8,0.83,0.0,7.0,0.12,-4.58,0.0,0.21,132.04,4.0,0.76
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,6,Saiyan,f1928fd5-134e-444e-a66c-7b5541a9f23f,2023-12-01 00:00:00+00:00,"[""Heuss L'enfoiré"", 'Gazo']","['11e81bce-22bb-888e-9f62-a0369fe50396', '59a6ff7c-c650-11e8-9647-549f35141000']","['150 Prod', 'Straw Production']","['unknown', 'unknown']",2023-06-02T00:00:00+00:00,['hip-hop & rap'],0.36,0.78,0.81,0.0,7.0,0.21,-4.57,0.0,0.03,125.03,4.0,0.66
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,7,Greedy,cc5019d4-cbb7-45c3-9022-b16353cb182d,2023-12-01 00:00:00+00:00,['Tate McRae'],['11e83feb-0064-034c-b479-a0369fe50396'],['RCA'],['Sony'],2023-09-14T00:00:00+00:00,['pop'],0.26,0.75,0.73,0.0,6.0,0.11,-3.19,0.0,0.03,111.01,1.0,0.82
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,8,Bolide allemand,ac91625d-3ab4-457b-9d90-7a36e3507ac8,2023-12-01 00:00:00+00:00,['SDM'],['b207fd7c-c5a8-11e8-8a3f-549f35141000'],['Capitol'],['Universal'],2022-12-01T00:00:00+00:00,['hip-hop & rap'],0.43,0.71,0.66,0.0,4.0,0.11,-7.49,0.0,0.16,131.81,4.0,0.64
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,9,Strangers,612714b9-a161-4c1c-b4ef-aa21288a3a1c,2023-12-01 00:00:00+00:00,['Kenya Grace'],['09980c28-dfd7-11e9-bbf1-549f35141000'],['KGJ Music'],['unknown'],2023-09-01T00:00:00+00:00,['electronic'],0.7,0.63,0.52,0.0,11.0,0.22,-8.31,0.0,0.09,169.98,4.0,0.42
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,10,Houdini,b325e0fe-bd03-4752-990a-40e92f17e568,2023-12-01 00:00:00+00:00,['Dua Lipa'],['11e81bcd-e4e1-abec-b679-a0369fe50396'],['Dua Lipa'],['Self released'],2023-11-09T00:00:00+00:00,['pop'],0.0,0.74,0.79,0.0,9.0,0.09,-4.88,0.0,0.06,116.99,4.0,0.87
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,11,Laboratoire,47307391-5220-4473-aa8c-e0e49941c17f,2023-12-01 00:00:00+00:00,['WeRenoi'],['b95ebba3-b5e9-467a-afc2-1d148fc1d991'],"['All Points', 'PGP', 'PLR Music']","['Believe', 'unknown', 'unknown']",2023-03-10T00:00:00+00:00,['hip-hop & rap'],0.46,0.8,0.6,0.0,5.0,0.11,-6.53,0.0,0.21,125.02,4.0,0.53
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,12,Vois sur ton chemin - Techno Mix,3402c013-8866-408b-825e-d70c9ce8b0a2,2023-12-01 00:00:00+00:00,['BENNETT'],['ad31f580-104c-4ae6-ad47-7278954ba8cc'],['BENNETT'],['Self released'],2023-08-04T00:00:00+00:00,['electronic'],0.09,0.63,0.82,0.07,2.0,0.12,-3.39,0.0,0.05,137.96,4.0,0.37
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,13,Meridian,a899c70e-bcfd-42e3-80b7-0d0280c63c43,2023-12-01 00:00:00+00:00,"['Dave', 'Tiakola']","['11e81bc7-3e47-39ce-afd6-a0369fe50396', '34982a68-67ee-11e9-b1ad-549f35141000']","['Neighbourhood', 'Dave']","['Other independent labels: ""Indie""', 'Self released']",2023-08-24T00:00:00+00:00,['hip-hop & rap'],0.23,0.91,0.57,0.0,4.0,0.32,-5.95,0.0,0.1,115.03,4.0,0.59
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,14,Gimme Love,a5167dfb-45da-4c8d-ab81-96a7a254e4ea,2023-12-01 00:00:00+00:00,['Sia'],['11e81bc0-60ff-b9f2-8fdf-a0369fe50396'],['Monkey Puzzle'],['Self released'],2023-09-13T00:00:00+00:00,['pop'],0.0,0.28,0.76,0.0,1.0,0.1,-3.15,0.0,0.05,93.38,4.0,0.2
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,15,Ailleurs,dd13197f-4901-45cc-9407-5af0abaa306f,2023-12-01 00:00:00+00:00,['Josman'],['11e81bc6-f131-49b8-8c1f-a0369fe50396'],['Sideline'],"['Other independent labels: ""Indie""']",2023-10-28T00:00:00+00:00,['hip-hop & rap'],0.36,0.74,0.59,0.0,10.0,0.11,-8.46,0.0,0.28,72.49,4.0,0.48
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,16,Overdrive (feat. Norma Jean Martine),d0e1445f-e4e3-4729-a1c3-a83ad90a52d6,2023-12-01 00:00:00+00:00,"['Norma Jean Martine', 'Ofenbach']","['11e81bbb-50ac-54d4-915a-a0369fe50396', '11e81bbe-4129-4b0e-b107-a0369fe50396']","['Elektra', 'Ofenbach Music']","['Warner', 'Self released']",2023-10-06T00:00:00+00:00,['electronic'],0.0,0.61,0.76,0.0,6.0,0.06,-3.55,1.0,0.03,126.96,4.0,0.28
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,17,Sans Coeur,0050fb0c-d51f-41c0-a779-cdf9b383ff80,2023-12-01 00:00:00+00:00,"['Niska', 'Shay']","['11e81bcb-6ed3-6f64-a533-a0369fe50396', 'ab148438-71bd-11e9-a4f3-00163ec5a2fb']","['Because', 'Jolie Garce']","['Other independent labels: ""Indie""', 'unknown']",2023-11-10T00:00:00+00:00,['hip-hop & rap'],0.17,0.77,0.76,0.0,7.0,0.17,-4.27,0.0,0.05,82.02,4.0,0.75
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,18,Paint The Town Red,95f0a948-3105-4f0b-95f4-bd683b2ccfcf,2023-12-01 00:00:00+00:00,['Doja Cat'],['11e81bc3-7980-c950-afcb-a0369fe50396'],['Kemosabe'],['Sony'],2023-08-04T00:00:00+00:00,"['hip-hop & rap', 'pop']",0.27,0.87,0.54,0.0,5.0,0.09,-8.6,1.0,0.17,99.97,4.0,0.73
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,19,Meuda,62601437-cc7d-45d9-9a2a-23f6ff17909b,2023-12-01 00:00:00+00:00,['Tiakola'],['34982a68-67ee-11e9-b1ad-549f35141000'],['Wati-B'],"['Other independent labels: ""Indie""']",2022-05-27T00:00:00+00:00,['hip-hop & rap'],0.51,0.72,0.59,0.0,9.0,0.2,-6.5,1.0,0.08,141.9,4.0,0.62
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,20,Tattoo,ac0cb5ec-6088-4ab6-a91a-30452cdc74a2,2023-12-01 00:00:00+00:00,['Loreen'],['11e81bc7-11d2-8dbc-b744-a0369fe50396'],['Universal'],['Universal'],2023-02-25T00:00:00+00:00,['pop'],0.24,0.55,0.78,0.0,3.0,0.12,-6.24,0.0,0.08,150.0,4.0,0.3
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,21,Bécane - A COLORS SHOW,76bc86e8-08f0-4f37-a30b-6ef8f5c6f8f4,2023-12-01 00:00:00+00:00,['Yamê'],['627f659e-3c75-4c80-8732-804a43b153ce'],['COLORSxSTUDIOS'],['unknown'],2023-06-01T00:00:00+00:00,['hip-hop & rap'],0.33,0.5,0.53,0.0,10.0,0.1,-7.77,1.0,0.1,117.87,4.0,0.23
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,22,Popcorn Salé,b987b0bf-e411-4b4f-85eb-6488377fdffa,2023-12-01 00:00:00+00:00,['SANTA'],['ae38828f-d4ac-4aa0-a33b-af0825334bb8'],"['Label Parlophone', '999 Productions']","['Warner', 'unknown']",2022-03-25T00:00:00+00:00,['pop'],0.88,0.36,0.29,0.0,3.0,0.11,-8.18,1.0,0.03,168.35,4.0,0.09
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,23,1 2 3 4,9b643761-daef-4cbe-a856-78d7c0e92a3c,2023-12-01 00:00:00+00:00,"['RK', 'Zokush']","['11e83fee-245d-d3ec-ab81-aa1c026db3d8', 'b90dec92-e77e-4322-b93c-5ebe1fc3f0a5']","['Royal Music', 'Adebizik']","['unknown', 'unknown']",2023-06-22T00:00:00+00:00,['hip-hop & rap'],0.27,0.82,0.66,0.0,11.0,0.11,-7.2,0.0,0.13,129.99,4.0,0.56
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,24,Seya,ca3bca6c-9603-4365-9991-050668b0513d,2023-12-01 00:00:00+00:00,"['Morad', 'GIMS', 'SativaMusic']","['11e81bc8-cded-ab66-b0b0-a0369fe50396', 'ec4f7f97-60e5-4ded-a269-6dc143cd26b9', '9bfc2393-bbab-4bbe-b440-39e7b89de243']","['Teta', 'Play two', 'GÉANTE ROUGE']","['unknown', 'Believe', 'unknown']",2022-12-02T00:00:00+00:00,['pop'],0.22,0.8,0.68,0.0,10.0,0.13,-4.82,0.0,0.08,101.01,4.0,0.44
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,25,No love,06948478-a5f1-4b6c-887b-19981411b6d5,2023-12-01 00:00:00+00:00,"['Ninho', 'Ayra Starr']","['11e81bc8-377c-8d64-923f-a0369fe50396', '440f0f3d-170e-4be3-ac0a-182326bf51f6']","['Rec.118', 'Jefe Productions']","['Warner', 'Self released']",2023-06-28T00:00:00+00:00,"['hip-hop & rap', 'others']",0.17,0.67,0.44,0.0,8.0,0.1,-7.93,0.0,0.39,80.43,4.0,0.36
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,26,Prada - Cassö Edit,5cbafc6a-dd3e-44ee-91d0-e274bfb617a6,2023-12-01 00:00:00+00:00,"['RAYE', 'D-Block Europe', 'cassö']","['11e81bcc-b235-0ae6-99bb-a0369fe50396', '11e83fee-0ec0-65c2-8ea6-aa1c026db3d8', '42c4cf5a-b1bb-4fca-83f1-6a9be2bcad6a']",['Ministry of Sound'],['Sony'],2023-08-11T00:00:00+00:00,['electronic'],0.0,0.64,0.72,0.0,8.0,0.11,-5.8,1.0,0.04,141.9,4.0,0.42
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,27,Lose Control,f6309a80-ad16-46e5-8872-4adb83659640,2023-12-01 00:00:00+00:00,['Teddy Swims'],['9716c908-7566-11e9-a1f2-e4434b2a4898'],['SWIMS Int'],['unknown'],2023-06-23T00:00:00+00:00,['pop'],0.2,0.56,0.6,0.0,9.0,0.1,-4.41,1.0,0.03,159.92,3.0,0.24
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,28,La League,dcc9afd1-6eff-40f2-b233-9b2a190e636c,2023-12-01 00:00:00+00:00,['WeRenoi'],['b95ebba3-b5e9-467a-afc2-1d148fc1d991'],['PGP'],['unknown'],2021-03-03T00:00:00+00:00,['hip-hop & rap'],0.87,0.58,0.67,0.0,4.0,0.13,-7.38,0.0,0.24,104.2,3.0,0.47
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,29,Water,c6b643d9-20f1-490f-bc40-075bdafb2c6c,2023-12-01 00:00:00+00:00,['Tyla'],['dcb064d3-f3cc-428e-839e-f2f9ea25869d'],"['Epic', 'FAX']","['Sony', 'Self released']",2023-12-01T00:00:00+00:00,['pop'],0.09,0.67,0.72,0.0,3.0,0.14,-3.5,0.0,0.08,117.19,4.0,0.52
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,30,Daylight,84252651-52e6-4436-a31a-3dae11c08514,2023-12-01 00:00:00+00:00,['David Kushner'],['bc91ccf2-048a-11e9-9d69-549f35141000'],"['David Kushner', 'Miserable Music Group']","['Self released', 'unknown']",2023-04-14T00:00:00+00:00,['pop'],0.83,0.51,0.43,0.0,2.0,0.09,-9.48,0.0,0.03,130.09,4.0,0.32
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,31,Dance The Night (From Barbie The Album),e5f43d7c-74ea-4f37-ae2f-a630fbc15b5d,2023-12-01 00:00:00+00:00,['Dua Lipa'],['11e81bcd-e4e1-abec-b679-a0369fe50396'],['Atlantic'],['Warner'],2023-05-25T00:00:00+00:00,['pop'],0.02,0.67,0.85,0.0,11.0,0.33,-4.93,0.0,0.05,110.06,4.0,0.78
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,32,Celui qui part,793012b0-0659-47f8-8505-d9a607c23272,2023-12-01 00:00:00+00:00,['Joseph Kamel'],['959c2805-d16a-40ba-9b4a-c9f1218b8cfa'],"['Freedonia', 'Duchess Publishing']","['Self released', 'unknown']",2023-06-09T00:00:00+00:00,['pop'],0.23,0.6,0.88,0.0,1.0,0.08,-4.86,0.0,0.05,150.07,3.0,0.64
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,33,Another Love,11e826d9-0bed-45be-bacc-a0369fe50396,2023-12-01 00:00:00+00:00,['Tom Odell'],['11e81bbe-a1e7-d2e4-b8e4-a0369fe50396'],['Sony'],['Sony'],2012-01-01T00:00:00+00:00,"['rock', 'folk & traditional']",0.7,0.44,0.54,0.0,4.0,0.1,-8.54,0.0,0.04,119.16,4.0,0.13
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,34,Akrapo 7,a4963505-9307-4c21-b018-384ca397e29f,2023-12-01 00:00:00+00:00,['Uzi'],['11e83fe8-896c-d7b6-b0ab-aa1c026db3d8'],['RPB Music'],['unknown'],2023-10-27T00:00:00+00:00,['hip-hop & rap'],0.07,0.76,0.56,0.0,1.0,0.3,-7.75,1.0,0.23,117.12,4.0,0.57
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,35,Chemin d'or,b5921420-7706-4f3e-93c0-107e00f4bee2,2023-12-01 00:00:00+00:00,['WeRenoi'],['b95ebba3-b5e9-467a-afc2-1d148fc1d991'],"['All Points', 'PGP', 'PLR Music']","['Believe', 'unknown', 'unknown']",2023-03-09T00:00:00+00:00,['hip-hop & rap'],,,,,,,,,,,,
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,36,Arranca,eef13b7c-35f3-4c74-9666-8d3567b88b40,2023-12-01 00:00:00+00:00,"['Omega', 'Becky G']","['11e81bc7-b8a9-58c8-9481-a0369fe50396', '11e81bca-75b6-3380-baf2-a0369fe50396']",['Kemosabe'],['Sony'],2023-03-10T00:00:00+00:00,['latin'],0.04,0.93,0.79,0.0,0.0,0.07,-4.67,0.0,0.13,118.0,4.0,0.86
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,37,Sensations,60391737-19d0-406e-aad5-540978301ddf,2023-12-01 00:00:00+00:00,['Jul'],['11e81bc2-225b-e886-a984-a0369fe50396'],"[""D'Or et de Platine""]",['Self released'],2023-11-24T00:00:00+00:00,['hip-hop & rap'],0.48,0.89,0.56,0.0,8.0,0.11,-7.0,0.0,0.04,139.97,4.0,0.86
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,38,Solitaire,0096f013-34ec-4126-a62f-f1929e07085e,2023-12-01 00:00:00+00:00,['WeRenoi'],['b95ebba3-b5e9-467a-afc2-1d148fc1d991'],"['All Points', 'Plata o Plomo', 'PLR']","['Believe', 'Other independent labels: ""Indie""', 'unknown']",2022-06-03T00:00:00+00:00,['hip-hop & rap'],0.24,0.77,0.74,0.0,1.0,0.1,-9.15,0.0,0.06,117.99,4.0,0.52
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,39,FLEURS (feat. Tiakola),4315edb5-d20d-4b22-a8e7-82057351babf,2023-12-01 00:00:00+00:00,"['Gazo', 'Tiakola']","['59a6ff7c-c650-11e8-9647-549f35141000', '34982a68-67ee-11e9-b1ad-549f35141000']","['Epic', 'BSB Productions']","['Sony', 'Self released']",2022-06-30T00:00:00+00:00,['hip-hop & rap'],0.27,0.67,0.64,0.0,10.0,0.11,-7.43,1.0,0.08,127.02,4.0,0.44
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01 00:00:00+00:00,Charts,40,Nouvelles,b1282231-f08c-4cd9-b5c5-854a346a90d6,2023-12-01 00:00:00+00:00,['PLK'],['11e81bca-702e-7c9c-8ca6-a0369fe50396'],"['Enna Music', 'Panenka']","['unknown', 'Wagram']",2023-04-13T00:00:00+00:00,['hip-hop & rap'],0.01,0.54,0.66,0.0,11.0,0.11,-7.64,0.0,0.22,196.01,4.0,0.43
